,Asteroid_name,Closest_Date,Distance_in_100000_miles,Max_Size_Miles,Min_Size_Miles,Potential_Danger,Relative_Velocity_MPH
0,21277 (1996 TO5),1945-06-07,31.0717325,2.3301879883,1.0420917484,False,34693.2449694979
1,153306 (2001 JL1),1932-03-30,457.6962,1.6880719724,0.7549287363,False,29874.2361026543
2,153306 (2001 JL1),2058-03-29,458.10576,1.6880719724,0.7549287363,False,29911.4720926992
3,153306 (2001 JL1),2188-03-28,457.28376,1.6880719724,0.7549287363,False,31235.3398066838
4,163335 (2002 LJ),1901-06-12,456.36104,1.4702492252,0.6575154423,False,67209.9435274813
5,163335 (2002 LJ),1927-06-14,461.48672,1.4702492252,0.6575154423,False,64425.84330313
6,210012 (2006 KT1),1956-01-02,1821.4056,1.6880719724,0.7549287363,False,4454.462954167
7,210012 (2006 KT1),2110-01-27,1824.20752,1.6880719724,0.7549287363,False,4443.2953662475
8,210012 (2006 KT1),2169-09-12,1828.29376,1.6880719724,0.7549287363,False,4449.3498232937
9,277473 (2005 WD1),1930-08-27,80.794355,1.5395399365,0.6885031904,False,42978.1298373619
10,277473 (2005 WD1),1933-11-01,457.48892,1.5395399365,0.6885031904,False,51009.0977278173
11,305090 (2007 VQ4),2011-03-01,1847.75712,2.125156703,0.9503989702,False,14676.9137295958
12,305090 (2007 VQ4),2165-05-08,1816.97232,2.125156703,0.9503989702,False,15145.1073491375
13,315020 (2007 BG49),1990-05-26,64.91062,0.6720335566,0.3005425432,False,20247.2926722444
14,315020 (2007 BG49),1997-11-29,28.50816,0.6720335566,0.3005425432,False,18010.0347388415
15,315020 (2007 BG49),2005-06-03,60.803485,0.6720335566,0.3005425432,False,16027.0955835119
16,315020 (2007 BG49),2102-06-06,85.10478,0.6720335566,0.3005425432,False,18013.5958415538
17,341816 (2007 YK),1990-01-13,464.3978,1.1678604717,0.5222830806,False,36088.16075205
18,341816 (2007 YK),2123-01-15,463.4348,1.1678604717,0.5222830806,False,36176.8763577268
19,356285 (2010 DE),1957-09-17,65.655955,1.2805335433,0.5726720101,False,30567.6514009198
20,356285 (2010 DE),2083-09-21,52.687945,1.2805335433,0.5726720101,False,30714.1472180857
21,356285 (2010 DE),2108-02-07,462.02568,1.2805335433,0.5726720101,False,25042.9268564295
22,356285 (2010 DE),2191-02-11,460.37136,1.2805335433,0.5726720101,False,25481.4376895962
23,385580 (2004 XO14),1969-12-22,441.41588,2.2253122528,0.9951898937,False,32073.4120684668
24,385580 (2004 XO14),2017-12-24,439.46556,2.2253122528,0.9951898937,False,28863.5574726306
25,385580 (2004 XO14),2126-12-23,432.528,2.2253122528,0.9951898937,False,33892.4409016626
26,385580 (2004 XO14),2174-12-25,432.0096,2.2253122528,0.9951898937,False,29598.9115468407
27,397237 (2006 KZ112),1927-07-10,1857.7704,1.6880719724,0.7549287363,False,36468.3303691282
28,397237 (2006 KZ112),1939-05-18,1832.63328,1.6880719724,0.7549287363,False,36217.0429554946
29,397237 (2006 KZ112),2042-04-25,84.22304,1.6880719724,0.7549287363,False,116251.9010489027
30,431394 (2007 FS35),2113-12-23,18.91845875,0.464933628,0.2079246394,False,17043.739765821
31,431394 (2007 FS35),2159-11-17,87.37918,0.464933628,0.2079246394,False,20314.2000160745
32,(1979 XB),1979-12-17,34.01319,0.7037055224,0.3147066768,True,51507.8587465671
33,(1990 UN),1990-11-07,39.159485,0.0736870142,0.0329538346,False,27014.3520382479
34,(1991 BA),1991-01-18,1.04497,0.0070370552,0.0031470668,False,40004.5266526034
35,(1991 BA),1991-01-18,2.631574375,0.0070370552,0.0031470668,False,41425.9671348315
36,(1991 JR),1991-05-26,44.635605,0.0771597762,0.0345069009,False,15711.7366490901
37,(1991 JR),2191-05-27,47.017775,0.0771597762,0.0345069009,False,15822.5426603437
38,(1991 TT),1991-10-07,28.69041,0.0233018799,0.0104209175,False,18517.5733713152
39,(1991 TT),1992-01-27,261.0523,0.0233018799,0.0104209175,False,12138.1470196501
40,(1991 TT),2120-10-09,43.519395,0.0233018799,0.0104209175,False,17959.9204469485
41,(1991 TU),1991-10-08,4.6203603125,0.0077159776,0.0034506901,False,17040.1258076897
42,(1991 TU),1991-10-08,6.361283125,0.0077159776,0.0034506901,False,18288.3044666694
43,(1991 VA),1991-06-21,364.59356,0.0185093411,0.008277629,False,9186.2249911633
44,(1991 VA),1991-10-29,11.66787125,0.0185093411,0.008277629,False,19930.4446036713
45,(1991 XA),1991-11-18,54.7048,0.0672033557,0.0300542543,False,22750.465799844
46,(1992 DU),1991-09-10,194.50656,0.0321655483,0.0143848705,False,29227.3500088523
47,(1992 DU),1992-02-25,37.847235,0.0321655483,0.0143848705,False,30355.7479895958
48,(1992 YD3),1992-12-26,28.3052175,0.0193816595,0.0086677416,False,32945.5133504517
49,(1993 BD3),1993-01-24,34.8977475,0.021251567,0.0095039897,False,9668.6557904453
50,(1993 BD3),2072-09-29,26.098085,0.021251567,0.0095039897,False,25682.0866651108
51,(1993 BU3),1993-01-04,188.75844,0.1850934111,0.0827762899,False,9672.8673319609
52,(1993 FA1),1993-03-27,23.7827575,0.0244000636,0.0109120402,False,26402.9765524994
53,(1993 FA1),2131-03-26,49.20627,0.0244000636,0.0109120402,False,26214.6053380277
54,(1993 HC),1993-03-26,73.47984,0.2801502144,0.1252869847,False,23405.9997352478
55,(1993 HC),2007-04-08,181.19928,0.2801502144,0.1252869847,False,32512.9547172658
56,(1993 HC),2195-04-02,94.75312,0.2801502144,0.1252869847,False,25802.7644910043
57,(1993 HP1),1993-04-26,6.033439375,0.0140407711,0.0062792237,False,20863.0971595751
58,(1993 HP1),1993-04-26,5.366111875,0.0140407711,0.0062792237,False,20994.6484379519
59,(1993 UA),1993-10-18,6.547608125,0.0307178602,0.0137374447,False,21380.3668565965
60,(1993 UA),1993-10-18,6.192313125,0.0307178602,0.0137374447,False,21180.0122980148
61,(1994 FA),1994-03-12,40.06979,0.0336814639,0.0150628086,False,20643.8617403037
62,(1994 GK),1994-04-05,20.70529375,0.0533815229,0.0238729428,False,34963.6817103318
63,(1994 GV),1994-04-11,7.983874375,0.0122290004,0.0054689752,False,20019.9475106982
64,(1994 GV),1994-04-12,6.396945625,0.0122290004,0.0054689752,False,18617.0184418717
65,(1994 NE),1915-08-02,288.32012,0.4049402617,0.1810947904,True,36614.6101163347
66,(1994 NE),1918-06-30,135.23307,0.4049402617,0.1810947904,True,53862.7355809869
67,(1994 NE),1994-07-08,16.68981625,0.4049402617,0.1810947904,True,47203.5276906036
68,(1994 RB),1994-09-03,39.6391825,0.0771597762,0.0345069009,False,44076.0716639074
69,(1994 TA2),1994-08-21,302.84554,0.3216554833,0.1438487052,False,9178.9891178805
70,(1994 US),1994-09-12,212.50734,0.2330187988,0.1042091748,False,12304.6873486878
71,(1994 VH8),1994-10-30,8.245395625,0.0106510141,0.0047632783,False,24430.0149170356
72,(1994 VH8),1994-10-30,6.06722875,0.0106510141,0.0047632783,False,22183.6684979197
73,(1994 XM1),1994-12-09,1.923750625,0.0084604012,0.0037836064,False,27021.3396974239
74,(1994 XM1),1994-12-09,0.655239453125,0.0084604012,0.0037836064,False,25338.9139258016
75,(1994 XM1),2125-03-31,210.54742,0.0084604012,0.0037836064,False,42360.1922717283
76,(1995 BK2),1995-01-29,111.31137,0.1115298092,0.049877647,False,33271.06171015
77,(1995 CS),1995-02-02,13.2589325,0.0293353287,0.0131191578,False,55552.6042394051
78,(1995 CS),1995-03-27,22.327055,0.0293353287,0.0131191578,False,45769.7797591241
79,(1995 CS),2135-07-17,217.20814,0.0293353287,0.0131191578,False,41342.0667989564
80,(1995 DV1),1995-01-24,50.42235,0.0927664547,0.0414864197,False,22783.6050718314
81,(1995 FG),1990-05-05,183.58194,0.0927664547,0.0414864197,False,8285.8937758645
82,(1995 FG),1995-05-03,152.46879,0.0927664547,0.0414864197,False,6944.4315012744
83,(1995 FG),2000-04-28,266.79682,0.0927664547,0.0414864197,False,10658.1862800613
84,(1995 FG),2010-01-25,92.78254,0.0927664547,0.0414864197,False,21831.9221399087
85,(1995 HM),1995-05-27,134.73823,0.0927664547,0.0414864197,False,5355.7131222848
86,(1995 LA),1995-06-04,20.4097875,0.0585316759,0.0261761612,False,19485.3428691059
87,(1995 NA),1995-07-10,65.41967,0.0846040122,0.0378360645,False,19309.937009626
88,(1995 SC1),1995-09-07,107.75054,0.1065101409,0.0476327831,False,13993.491707564
89,(1995 SA4),1991-10-10,269.68544,0.1280533543,0.057267201,False,35284.9140798656
90,(1995 SA4),1995-09-01,44.93075,0.1280533543,0.057267201,False,16185.0776373511
91,(1995 SA4),1999-07-20,202.5329,0.1280533543,0.057267201,False,29423.3344389087
92,(1995 UB),1959-05-05,326.42898,0.0128053354,0.0057267201,False,48265.0142324895
93,(1995 UB),1990-11-09,410.34976,0.0128053354,0.0057267201,False,55633.9434671668
94,(1995 UB),1995-10-17,4.6454403125,0.0128053354,0.0057267201,False,27542.7724499901
95,(1995 UB),1995-10-17,6.741616875,0.0128053354,0.0057267201,False,29550.3750297067
96,(1996 AP1),1996-01-06,21.5418975,0.0424024508,0.0189629525,False,18260.7935297925
97,(1996 BT),1996-01-29,84.87922,0.0927664547,0.0414864197,False,61428.3049772616
98,(1996 FT1),1995-10-15,392.48292,0.0486845275,0.0217723826,False,10162.3579286635
99,(1996 FT1),1996-02-26,30.5977225,0.0486845275,0.0217723826,False,18677.8013318412
100,(1996 HN),1996-05-01,278.8669,0.1850934111,0.0827762899,False,10332.789603272
101,(1996 KE),1996-05-24,187.16818,0.5338152287,0.2387294278,False,31018.9861521329
102,(1996 MQ),1996-06-30,24.1212575,0.0464933628,0.0207924639,False,18130.3466196483
103,(1996 TC1),1996-09-25,14.3443575,0.0612901888,0.0274098057,False,54330.5397783582
104,(1996 VZ4),1996-11-13,45.229485,0.0533815229,0.0238729428,False,31518.0024250873
105,(1997 EN23),1997-03-17,180.02704,0.1017163949,0.0454889547,False,14823.3386261433
106,(1997 GD32),1994-04-13,321.85414,0.1850934111,0.0827762899,True,54754.1306397807
107,(1997 GD32),1997-05-03,30.8022725,0.1850934111,0.0827762899,True,33971.2997039383
108,(1997 MS),1997-06-13,166.03528,0.5589731654,0.2499803991,False,75745.9461910982
109,(1997 TZ16),1997-10-16,16.95879875,0.0464933628,0.0207924639,False,29761.7310004175
110,(1997 TC25),1997-09-28,14.60106125,0.0444008168,0.0198566489,False,22815.659485166
111,(1997 UR),1985-12-20,67.162165,0.0846040122,0.0378360645,False,16433.8618004181
112,(1997 UR),1990-09-14,456.03984,0.0846040122,0.0378360645,False,42449.3959272213
113,(1997 UR),1997-10-27,27.2323875,0.0846040122,0.0378360645,False,10554.4356301794
114,(1997 UR),2004-12-24,199.02096,0.0846040122,0.0378360645,False,23738.7356362421
115,(1997 UZ10),1997-10-30,95.33172,0.0927664547,0.0414864197,False,21264.6320962013
116,(1997 UA11),1997-10-26,9.061669375,0.0336814639,0.0150628086,False,30182.1247434306
117,(1997 UA11),1997-10-26,6.551284375,0.0336814639,0.0150628086,False,28025.480920623
118,(1997 VG),1997-10-30,76.703485,0.134088323,0.059966121,False,39794.1875710375
119,(1997 VG6),1997-10-16,204.69968,0.4440081677,0.1985664891,True,32273.4288566625
120,(1997 XE10),1997-12-07,18.27886,0.0369309908,0.0165160412,False,17837.506536746
121,(1997 YR10),1997-12-24,171.41518,0.3526882241,0.1577269688,False,43985.5464789339
122,(1998 BY7),1995-06-29,25.798495,0.1850934111,0.0827762899,True,33641.9105282546
123,(1998 BY7),1998-02-21,26.1032475,0.1850934111,0.0827762899,True,32666.2692592651
124,(1998 BY7),1999-08-24,1634.876,0.1850934111,0.0827762899,True,7519.7788711259
125,(1998 BT13),1998-01-22,16.23839,0.0185093411,0.008277629,False,16674.3805324006
126,(1998 BR26),1998-02-02,13.6811225,0.0233018799,0.0104209175,False,30702.9461548957
127,(1998 BR26),2000-06-13,161.44621,0.0233018799,0.0104209175,False,29612.2028796775
128,(1998 DX11),1998-02-22,11.33706125,0.0147024923,0.0065751544,False,20246.0560930598
129,(1998 DV20),1998-01-29,167.27193,0.3216554833,0.1438487052,False,44265.3917610667
130,(1998 DK36),1998-02-14,10.5436625,0.0369309908,0.0165160412,False,16284.7549305994
131,(1998 EE3),1998-03-05,12.2576225,0.0134088323,0.0059966121,False,27062.4407038943
132,(1998 FG12),1998-02-21,111.87391,0.2330187988,0.1042091748,False,20928.0798000279
133,(1998 HH1),1998-04-20,66.355325,0.0846040122,0.0378360645,False,24767.2392355958
134,(1998 HM1),1983-04-08,267.72674,0.0486845275,0.0217723826,False,38980.9077623096
135,(1998 HM1),1998-04-30,19.328125,0.0486845275,0.0217723826,False,19139.6000232842
136,(1998 HM1),1998-09-26,410.26648,0.0486845275,0.0217723826,False,12460.7591329251
137,(1998 HT31),1998-05-08,29.5638925,0.2555000322,0.1142630881,True,40010.3665091181
138,(1998 KD3),1998-05-22,55.566665,0.2801502144,0.1252869847,False,41083.6870009566
139,(1998 KD3),2001-04-23,400.62508,0.2801502144,0.1252869847,False,40004.4321272329
140,(1998 KD3),2135-05-21,50.68666,0.2801502144,0.1252869847,False,40743.0560312911
141,(1998 KO3),1998-05-16,208.72446,0.464933628,0.2079246394,False,70880.6069429386
142,(1998 KJ17),1998-05-30,27.96005,0.0736870142,0.0329538346,False,18198.2452884606
143,(1998 LE),1998-06-10,57.54058,0.2933532873,0.1311915784,False,51879.1163490853
144,(1998 LE),2104-06-15,89.62062,0.2933532873,0.1311915784,False,46991.060603938
145,(1998 MV5),1911-12-29,318.0348,0.0585316759,0.0261761612,False,26071.4194660608
146,(1998 MV5),1912-07-04,283.51088,0.0585316759,0.0261761612,False,37512.0782226024
147,(1998 MV5),1998-01-15,282.2774,0.0585316759,0.0261761612,False,25675.5296631573
148,(1998 MV5),1998-06-20,14.09358125,0.0585316759,0.0261761612,False,26399.4966420312
149,(1998 OP4),1998-07-27,36.4018125,0.0585316759,0.0261761612,False,22864.0683628978
150,(1998 QV3),1998-09-08,157.84482,0.2933532873,0.1311915784,False,21812.8173546483
151,(1998 QV3),2005-09-23,342.28728,0.2933532873,0.1311915784,False,22395.1713379951
152,(1998 QH28),1998-07-30,188.91284,0.097138403,0.0434416145,False,19446.6032463208
153,(1998 QA62),1998-09-13,154.39848,0.5853167591,0.2617616123,True,67693.3705865469
154,(1998 QA105),1998-09-29,251.31056,0.1850934111,0.0827762899,False,11570.3098278178
155,(1998 SS4),1998-09-23,109.37554,0.1612096218,0.0720951346,False,17158.0040737523
156,(1998 UR),1998-10-10,98.44252,0.1065101409,0.0476327831,False,25352.1188398812
157,(1998 UM1),1998-10-09,34.0220275,0.0771597762,0.0345069009,False,14259.5981287802
158,(1998 US18),1998-10-19,107.71427,0.2675413778,0.1196481415,True,43378.3084013196
159,(1998 UY24),1998-05-10,326.64658,0.1767628354,0.0790507431,False,20351.7443511431
160,(1998 UY24),1998-10-14,126.29907,0.1767628354,0.0790507431,False,24857.1359461244
161,(1998 VP),1998-05-24,461.10968,0.5853167591,0.2617616123,False,52551.0839106989
162,(1998 VP),1998-10-29,311.84282,0.5853167591,0.2617616123,False,52452.4760795326
163,(1998 WY1),1998-11-17,71.83065,0.1539539936,0.068850319,False,31688.5364370869
164,(1998 WA2),1998-10-28,217.30122,0.4240245083,0.1896295249,False,30292.1635032732
165,(1998 WR5),1998-11-17,395.40764,0.7368701419,0.3295383456,False,34923.4513104557
166,(1998 XD12),1998-12-05,31.6605975,0.2675413778,0.1196481415,True,47932.5290534305
167,(1998 XD12),2000-04-24,290.54158,0.2675413778,0.1196481415,True,65530.7463900019
168,(1998 YR11),1999-01-02,330.40064,0.8859127646,0.3961922327,False,69554.2340026113
169,(1999 AM10),1999-01-20,78.305955,0.2330187988,0.1042091748,False,26265.5203663354
170,(1999 BO),1998-12-25,247.04974,0.5589731654,0.2499803991,False,25506.6027665094
171,(1999 BL33),1999-01-23,257.11062,0.1539539936,0.068850319,False,13727.408006433
172,(1999 CQ2),1999-02-04,6.30817625,0.0128053354,0.0057267201,False,16897.2892929528
173,(1999 CQ2),1999-02-04,6.38089125,0.0128053354,0.0057267201,False,17504.1198146237
174,(1999 DY2),1999-03-02,104.40586,0.1539539936,0.068850319,False,13658.7311234647
175,(1999 DY2),2098-02-22,141.20185,0.1539539936,0.068850319,False,14470.6776892616
176,(1999 EO3),1999-02-19,251.3918,0.5589731654,0.2499803991,False,41452.7702662446
177,(1999 FR5),1999-03-12,8.173868125,0.0771597762,0.0345069009,False,17615.5112001954
178,(1999 FQ10),1999-03-06,44.568225,0.0846040122,0.0378360645,False,17214.457121705
179,(1999 FQ10),1999-06-03,29.6337275,0.0846040122,0.0378360645,False,31020.7376843162
180,(1999 FR19),1999-03-19,40.202665,0.1470249225,0.0657515442,True,37533.469392852
181,(1999 HC1),1999-04-15,17.662225,0.0464933628,0.0207924639,False,16008.1802795906
182,(1999 JO6),2107-06-25,461.02064,1.7676283535,0.7905074315,False,32949.8214000398
183,(1999 JO6),2190-06-24,456.87952,1.7676283535,0.7905074315,False,31988.8862654238
184,(1999 KL1),1999-05-07,88.64094,0.1850934111,0.0827762899,False,22692.0513494707
185,(1999 LX1),1999-06-08,60.02942,0.2801502144,0.1252869847,True,53494.942221394
186,(1999 LD6),1999-06-09,77.30891,0.140407711,0.0627922373,False,26546.5223310818
187,(1999 LE6),1999-06-25,83.83708,0.2801502144,0.1252869847,False,33375.9207755919
188,(1999 LV7),1999-06-20,210.81266,0.5338152287,0.2387294278,False,40363.078039235
189,(1999 RU2),1999-10-11,229.17076,0.3368146392,0.1506280858,False,10259.1573291649
190,(1999 RP28),1997-04-07,32.8933875,0.1115298092,0.049877647,False,12320.2386591674
191,(1999 RP28),1999-08-30,131.39002,0.1115298092,0.049877647,False,11254.6561914971
192,(1999 RZ31),1999-09-04,20.28616875,0.0641787064,0.0287015901,False,17437.4408227793
193,(1999 RB32),1908-11-15,350.1474,0.4049402617,0.1810947904,False,40281.9478500378
194,(1999 RB32),1999-09-09,70.511725,0.4049402617,0.1810947904,False,19377.9549640692
195,(1999 RJ33),1919-08-30,137.56328,0.1167860472,0.0522283081,False,26277.3915119356
196,(1999 RJ33),1920-01-05,362.33872,0.1167860472,0.0522283081,False,16558.9519783124
197,(1999 RJ33),1999-09-08,31.4226975,0.1167860472,0.0522283081,False,22699.2167700686
198,(1999 RJ33),2076-02-26,423.27468,0.1167860472,0.0522283081,False,24959.1076023317
199,(1999 RK33),1999-09-20,36.8690425,0.122290004,0.0546897524,False,17936.4512033638
200,(1999 RK33),2150-09-14,36.7425225,0.122290004,0.0546897524,False,20603.7659696507
201,(1999 RO36),1999-09-27,216.82216,0.2675413778,0.1196481415,False,8240.9777140539
202,(1999 SE10),1999-10-25,230.46808,0.369309908,0.1651604118,False,14293.8601217422
203,(1999 SE10),2105-06-17,74.396745,0.369309908,0.1651604118,False,16499.6810286206
204,(1999 SJ10),1999-08-18,102.78727,0.464933628,0.2079246394,False,51052.4115598519
205,(1999 SJ10),1999-09-09,58.91678,0.464933628,0.2079246394,False,48205.0975206304
206,(1999 SJ10),2162-02-25,408.53772,0.464933628,0.2079246394,False,76097.8720668496
207,(1999 TA5),1999-10-10,225.61876,0.2801502144,0.1252869847,False,6677.5115571574
208,(1999 TM12),1999-10-15,68.1194,0.1767628354,0.0790507431,False,43061.1748665513
209,(1999 TM13),1999-10-09,71.442085,0.0672033557,0.0300542543,False,14414.4984721446
210,(1999 TO13),1999-10-05,29.25675,0.1938165949,0.0866774163,True,33442.0491073105
211,(1999 TT16),1914-02-26,178.4153,0.4440081677,0.1985664891,True,28841.2347221426
212,(1999 TT16),2000-01-24,235.59796,0.4440081677,0.1985664891,True,32876.5380935128
213,(1999 TU16),1999-10-13,261.91162,0.140407711,0.0627922373,False,23402.2304117374
214,(1999 TV16),1984-02-04,295.09978,0.0771597762,0.0345069009,False,38949.7615821842
215,(1999 TV16),1999-10-20,31.575505,0.0771597762,0.0345069009,False,19149.7608636419
216,(1999 TV16),2001-10-10,102.21506,0.0771597762,0.0345069009,False,24695.6491584639
217,(1999 UZ5),1999-10-22,64.98816,0.156383511,0.0699368322,False,57570.2705308124
218,(1999 VQ6),2116-11-16,457.34824,0.7368701419,0.3295383456,False,31284.0377917
219,(1999 VQ6),2187-11-15,461.10076,0.7368701419,0.3295383456,False,30201.787294781
220,(1999 VN11),1999-11-14,172.53174,0.3216554833,0.1438487052,False,39587.9833708072
221,(1999 VK12),1999-11-16,17.44617375,0.0788117479,0.0352456851,False,55367.9573674984
222,(1999 VK12),2000-01-24,34.5350375,0.0788117479,0.0352456851,False,49584.635571758
223,(1999 VX15),1995-01-21,283.28786,0.6417870641,0.2870159005,False,13278.1542093508
224,(1999 VX15),1997-01-22,1083.52528,0.6417870641,0.2870159005,False,13731.8098648175
225,(1999 VX15),2021-01-31,287.03538,0.6417870641,0.2870159005,False,9904.0170815912
226,(1999 VX15),2045-04-24,1130.70416,0.6417870641,0.2870159005,False,14012.2674911662
227,(1999 VU25),1999-10-30,63.318315,0.0641787064,0.0287015901,False,14350.0416427063
228,(1999 VV25),1999-11-17,22.4355025,0.0352688224,0.0157726969,False,20422.4681393353
229,(1999 XS35),1999-11-05,42.192545,1.34088323,0.5996612104,True,39713.8336319935
230,(1999 XN141),1999-11-30,51.022005,0.1115298092,0.049877647,False,24801.1096113083
231,(2000 BO19),1930-08-15,229.6142,0.0444008168,0.0198566489,False,46382.8031321047
232,(2000 BO19),1979-01-18,373.81864,0.0444008168,0.0198566489,False,56790.0487174793
233,(2000 BO19),2000-02-04,29.00543,0.0444008168,0.0198566489,False,32571.5847885622
234,(2000 CO33),2000-02-04,50.33446,0.2225312253,0.0995189894,True,28340.8710555941
235,(2000 DO8),2000-03-04,10.053740625,0.0404940262,0.018109479,False,22552.8356719337
236,(2000 EC14),2000-02-11,231.23506,0.3473689207,0.155348104,False,15514.6778437127
237,(2000 EC104),2000-03-11,133.46809,0.2029508896,0.090762397,False,38770.5475704239
238,(2000 EZ106),2000-03-21,63.787685,0.2933532873,0.1311915784,False,50291.6740463972
239,(2000 FP10),2000-03-26,129.04676,0.1767628354,0.0790507431,False,29124.6733008341
240,(2000 FP10),2007-03-20,440.845,0.1767628354,0.0790507431,False,35692.2132506902
241,(2000 FX13),1988-01-23,57.869065,0.3867149477,0.1729441822,False,22139.4061288391
242,(2000 FX13),2000-03-16,330.5457,0.3867149477,0.1729441822,False,10367.7944033903
243,(2000 GT127),2000-04-22,290.40772,0.1160355217,0.0518926629,False,17632.9771260056
244,(2000 HP40),2000-05-01,74.15613,0.0585316759,0.0261761612,False,17005.6453832058
245,(2000 HP40),2003-04-29,380.15196,0.0585316759,0.0261761612,False,30320.5089891387
246,(2000 HP40),2003-12-06,91.13999,0.0585316759,0.0261761612,False,16163.7412354379
247,(2000 JF5),2000-05-09,47.496625,0.2076782231,0.0928765248,True,32864.1072047222
248,(2000 JX8),2000-05-05,17.50677125,0.0307178602,0.0137374447,False,12576.8506999919
249,(2000 KE41),1990-01-29,40.7157725,1.22290004,0.5468975238,False,70941.6816822555
250,(2000 KE41),2000-05-18,175.99588,1.22290004,0.5468975238,False,79691.9057103808
251,(2000 KP44),2000-06-10,329.9176,0.6417870641,0.2870159005,False,45300.5129136811
252,(2000 LD3),2000-05-29,136.10547,0.4440081677,0.1985664891,False,68271.1234332026
253,(2000 LK10),1997-07-30,244.05434,0.3867149477,0.1729441822,False,5160.9439932047
254,(2000 LK10),2022-08-05,74.65729,0.3867149477,0.1729441822,False,15957.8405198931
255,(2000 PN),2000-07-27,48.455195,0.1129252236,0.0505016953,False,56500.943384311
256,(2000 PY5),2000-07-11,52.11011,0.2225312253,0.0995189894,True,29073.5270649549
257,(2000 PH8),2000-07-01,79.84116,0.0509789586,0.0227984834,False,11598.4286608285
258,(2000 RK12),2000-09-09,60.986115,0.2063435791,0.0922796539,False,51085.906341898
259,(2000 RD52),2000-08-20,212.30704,0.2801502144,0.1252869847,False,8445.2110725738
260,(2000 RK60),2000-08-28,128.68543,0.1767628354,0.0790507431,False,12487.2533833888
261,(2000 SE8),2000-09-11,26.351925,0.0927664547,0.0414864197,False,18912.4499528329
262,(2000 SE8),2004-07-02,280.5007,0.0927664547,0.0414864197,False,39679.1817868279
263,(2000 SS43),2000-09-22,19.56926,0.0404940262,0.018109479,False,12952.0305468508
264,(2000 SS43),2075-11-06,275.01724,0.0404940262,0.018109479,False,32269.5618911055
265,(2000 SB45),2000-10-02,22.044535,0.0464933628,0.0207924639,False,18395.4167785205
266,(2000 UQ30),2000-11-19,56.369595,0.140407711,0.0627922373,True,21589.5524195243
267,(2000 VZ44),2000-11-09,90.46507,0.2290819964,0.1024485833,False,44372.4451667443
268,(2000 WH10),2000-11-25,52.882325,0.1753843991,0.0784342877,True,33135.9135935471
269,(2000 WM10),2000-11-24,37.0368475,0.0255500032,0.0114263088,False,14683.4915892179
270,(2000 WS28),2000-11-23,27.5687425,0.0771597762,0.0345069009,False,27639.8645759785
271,(2000 WT28),1994-11-17,1589.10224,0.0464933628,0.0207924639,False,10356.786300147
272,(2000 WT28),2000-11-16,19.98993375,0.0464933628,0.0207924639,False,19019.5701864108
273,(2000 WG63),2000-12-02,29.40586,0.0846040122,0.0378360645,False,17861.6081772481
274,(2000 WH63),2000-11-11,119.4522,0.1688071972,0.0754928736,False,20535.1213864961
275,(2000 WH63),2011-10-11,328.97458,0.1688071972,0.0754928736,False,28651.5921512436
276,(2000 WJ107),2000-11-19,19.92033875,0.0641787064,0.0287015901,False,29920.2216542225
277,(2000 WL107),2000-12-03,15.92572625,0.0404940262,0.018109479,False,19216.8464158125
278,(2000 WL107),2007-07-11,1756.8416,0.0404940262,0.018109479,False,22385.1429159698
279,(2000 WN148),2000-11-30,71.543095,0.122290004,0.0546897524,False,15744.8218927768
280,(2000 WQ148),2000-12-14,31.55569,0.1065101409,0.0476327831,False,31448.4002308313
281,(2000 WQ148),2001-05-03,87.99645,0.1065101409,0.0476327831,False,35585.8667336937
282,(2000 XF44),2000-11-29,126.46593,0.2029508896,0.090762397,False,21763.898872054
283,(2000 XJ44),1938-05-18,324.22646,0.3526882241,0.1577269688,False,68340.6467935314
284,(2000 XJ44),2000-11-21,140.19599,0.3526882241,0.1577269688,False,41478.1490488859
285,(2000 XJ44),2084-12-11,276.32202,0.3526882241,0.1577269688,False,65489.6387961688
286,(2001 BB40),2001-01-22,33.7275025,0.0444008168,0.0198566489,False,24107.729864413
287,(2001 BM61),2001-01-18,165.41159,0.2333409487,0.1043532446,False,29127.6227191146
288,(2001 BN61),2001-01-15,21.66029,0.0369309908,0.0165160412,False,19648.3715837894
289,(2001 CA21),2001-02-12,159.7604,0.6492186081,0.290339388,True,70000.154801815
290,(2001 DS8),1911-01-19,63.30472,0.1115298092,0.049877647,False,12636.6382657125
291,(2001 DS8),2001-01-30,62.78701,0.1115298092,0.049877647,False,14159.462348935
292,(2001 DT8),2001-02-08,255.74374,0.464933628,0.2079246394,False,58672.9155367279
293,(2001 DZ76),2001-02-23,5.54017125,0.0321655483,0.0143848705,False,26162.3496874938
294,(2001 DZ76),2001-02-23,7.103916875,0.0321655483,0.0143848705,False,27460.3496267952
295,(2001 DZ76),2178-06-01,147.85182,0.0321655483,0.0143848705,False,34808.2976607404
296,(2001 FE7),2001-03-24,72.43631,0.0771597762,0.0345069009,False,13823.003299724
297,(2001 FP32),2001-03-25,48.672105,0.0774089113,0.0346183175,False,39442.5591301035
298,(2001 FP32),2001-09-14,401.05072,0.0774089113,0.0346183175,False,33447.9372968414
299,(2001 FB58),2001-03-26,127.5964,0.1767628354,0.0790507431,False,14514.1775685419
300,(2001 FB90),2001-04-25,285.91802,0.4049402617,0.1810947904,True,36570.6491492863
